Make,Model,Price,Year,Engine Size,Mileage,Fuel Type,Transmission,Color,Body Type,Wheel Drive,Doors,Seats,Engine Power,Top Speed,Acceleration,CO2 Rating
Kia,Sportage,"15,470",2019,1.6L,"49,986 miles",Diesel,Manual,Silver,Estate,4X2,5,5,134 bhp,112 mph,10.8 seconds,127 g/km
Mitsubishi,Eclipse Cross,"16,799",2020,1.5L,"15,000 miles",Petrol,Manual,Red,Hatchback,4X2,5,5,161 bhp,127 mph,9.7 seconds,177 g/km
BMW,2 Series,"17,999",2020,1.5L,"20,994 miles",Petrol,Manual,Grey,Estate,4X2,5,7,138 bhp,127 mph,9.8 seconds,152 g/km
Skoda,Fabia,"10,499",2020,1L,"30,004 miles",Petrol,Manual,Silver,Hatchback,4X2,5,5,94 bhp,115 mph,10.7 seconds,124 g/km
BMW,X1,"19,999",2019,2L,"15,000 miles",Diesel,Automatic,White,Estate,4X4,5,5,188 bhp,136 mph,7.8 seconds,126 g/km
Hyundai,Tucson,"13,999",2018,1.6L,"17,474 miles",Petrol,Manual,White,Estate,4X2,5,5,130 bhp,113 mph,11.5 seconds,162 g/km
Hyundai,Tucson,"14,999",2020,1.6L,"30,000 miles",Petrol,Manual,Grey,Estate,4X2,5,5,130 bhp,113 mph,11.5 seconds,183 g/km
Ford,Mondeo,"10,995",2015,2L,"51,000 miles",Diesel,Automatic,Black,Hatchback,4X2,5,5,147 bhp,132 mph,9.9 seconds,125 g/km
BMW,5 Series,"11,495",2014,2L,"100,600 miles",Diesel,Automatic,White,Saloon,4X2,4,5,181 bhp,143 mph,7.9 seconds,129 g/km
Mercedes-Benz,A Class,"18,495",2018,1.5L,"50,000 miles",Diesel,Automatic,Silver,Hatchback,4X2,5,5,114 bhp,126 mph,10.5 seconds,111 g/km
Toyota,Aygo,"4,995",2014,1L,"58,000 miles",Petrol,Manual,Black,Hatchback,4X2,5,4,67 bhp,98 mph,14.2 seconds,99 g/km
Audi,A1,"5,250",2011,1.6L,"114,000 miles",Diesel,Manual,White,Hatchback,4X2,3,4,103 bhp,118 mph,10.5 seconds,105 g/km
Kia,Sportage,"13,997",2018,1591cc,"33,479 miles",Petrol,Manual,Silver,Other,4X2,5,5,130 bhp,113 mph,11.1 seconds,147 g/km
Skoda,Scala,"16,980",2020,1.5L,"20,390 miles",Petrol,Semi Automatic,Green,Hatchback,4X2,5,5,147 bhp,136 mph,,143 g/km
Renault,Kadjar,"13,499",2019,1.3L,"52,000 miles",Petrol,Automatic,Red,Hatchback,4X2,5,5,138 bhp,126 mph,9.6 seconds,135 g/km
Skoda,Fabia,"14,999",2022,1L,"6,938 miles",Petrol,Semi Automatic,Blue,Estate,4X2,5,5,94 bhp,117 mph,,129 g/km
Audi,A5,"25,499",2022,2L,"11,244 miles",Petrol,Semi Automatic,White,Coupe,4X2,2,4,147 bhp,130 mph,,141 g/km
Toyota,Yaris,"15,295",2019,1.5L,"8,000 miles",Other,Automatic,White,Hatchback,4X2,5,5,134 bhp,102 mph,11.8 seconds,84 g/km
Nissan,Juke,"16,995",2020,1L,"6,000 miles",Petrol,Semi Automatic,Grey,Hatchback,4X2,5,5,116 bhp,112 mph,,110 g/km
BMW,1 Series,"21,995",2020,1.5L,"24,000 miles",Petrol,Automatic,Black,Hatchback,4X2,5,5,138 bhp,132 mph,8.5 seconds,145 g/km
Peugeot,508,"18,795",2019,2L,"32,000 miles",Diesel,Automatic,Grey,Hatchback,4X2,5,5,161 bhp,143 mph,8.4 seconds,120 g/km
Land,Rover Discovery,"22,995",2016,3L,"100,000 miles",Diesel,Automatic,Black,Estate,4X4,5,7,252 bhp,112 mph,9.3 seconds,203 g/km
Honda,Civic,"12,995",2019,1.6L,"88,100 miles",Diesel,Automatic,Black,Hatchback,4X2,5,5,118 bhp,124 mph,10.9 seconds,109 g/km
Vauxhall,Insignia,"6,495",2015,2L,"93,400 miles",Diesel,Manual,White,Estate,4X2,5,5,138 bhp,124 mph,11.0 seconds,104 g/km
Ford,Fiesta,"5,995",2014,1.6L,"77,553 miles",Diesel,Manual,Red,Hatchback,4X2,3,5,94 bhp,112 mph,11.7 seconds,95 g/km
Ford,Fiesta,"5,495",2014,1L,"70,000 miles",Petrol,Manual,Red,Hatchback,4X2,3,5,138 bhp,125 mph,9.0 seconds,104 g/km
Hyundai,Tucson,"10,200",2015,1.7L,"51,164 miles",Diesel,Manual,Beige,Estate,4X2,5,5,114 bhp,109 mph,13.7 seconds,119 g/km
Mercedes-Benz,A Class,"17,190",2019,2L,"48,236 miles",Petrol,Automatic,Black,Hatchback,4X2,5,5,221 bhp,155 mph,6.2 seconds,141 g/km
Vauxhall,Vivaro 1.6 L1H1 2700 CDTI 120 BHP - NO VAT - ROOF RACK - ELECTRIC WINDOWS - ELECTRIC SIDE MIRRORS -,"10,991",2018,1.6L,"102,195 miles",Diesel,Manual,Orange,Van,4X2,,,119 bhp,100 mph,15.0 seconds,
Ford,Transit 2.2 350 L3 DCB DCC DRW 124 BHP,"21,995",2016,2.2L,"36,000 miles",Diesel,Manual,Blue,Van,4X2,,,123 bhp,,,
Volkswagen,Transporter Shuttle T32 2.0 TDI 110 BHP LWB SE EDITION ( HIGH SPEC / NO VAT ! ),"42,989",2020,2L,"20,000 miles",Diesel,Manual,Red,Van,4X2,5,8,109 bhp,102 mph,,
Ford,Transit 2.4 430 SHR BUS 17 STR 100 BHP,"12,995",2009,2.39L,"71,000 miles",Diesel,Manual,Blue,Other,4X2,,,99 bhp,,,
Volkswagen,Passat,"7,875",2012,1968cc,"59,000 miles",Diesel,Manual,Deep Black Pearl,Estate,4X2,5,5,138 bhp,130 mph,10.0 seconds,120 g/km
Volkswagen,Scirocco,"12,675",2016,1968cc,"55,000 miles",Diesel,Automatic,Candy White,Coupe,4X2,2,4,147 bhp,127 mph,9.3 seconds,119 g/km
Ford,Galaxy,"10,675",2014,1997cc,"80,000 miles",Diesel,Manual,Moondust Silver,MPV,4X2,5,7,161 bhp,126 mph,9.8 seconds,139 g/km
Citroen,C3,"3,975",2015,1199cc,"95,000 miles",Petrol,Manual,Polar White,Hatchback,4X2,5,5,80 bhp,108 mph,12.3 seconds,107 g/km
Audi,A3,"9,975",2014,1395cc,"80,000 miles",Petrol,Manual,Brilliant Black,Hatchback,4X2,3,5,138 bhp,132 mph,8.3 seconds,109 g/km
Nissan,Cube,"7,495",2012,1500cc,"53,940 miles",Petrol,Automatic,Black,Hatchback,,,,,,,
Skoda,Yeti Outdoor,"7,995",2014,2000cc,"83,102 miles",Diesel,Manual,SILVER,MPV,,,,,,,
Seat,Ibiza,"8,550",2016,1197cc,"42,803 miles",Petrol,Manual,Black Metallic,Hatchback,4X2,3,5,88 bhp,114 mph,10.7 seconds,116 g/km
Ford,Kuga,"29,500",2021,2496cc,"10,094 miles",Petrol / Electric Hybrid,Automatic,Chrome Blue,SUV,4X2,5,5,222 bhp,125 mph,,
Ssangyong,Tivoli,"7,995",2016,1597cc,"53,805 miles",Petrol,Manual,Blue,Hatchback,4X2,5,5,126 bhp,106 mph,10.0 seconds,149 g/km
Ford,Puma,"19,295",2021,999cc,"20,316 miles",Petrol,Manual,Grey Matter,Hatchback,4X2,5,5,153 bhp,124 mph,9.0 seconds,128 g/km
Ford,Focus,"18,395",2020,999cc,"2,579 miles",Petrol,Manual,Chrome Blue,Hatchback,4X2,5,5,123 bhp,124 mph,10.0 seconds,130 g/km
Ford,Puma,"17,495",2021,999cc,"7,591 miles",Petrol,Manual,Desert Island Blue,Hatchback,4X2,5,5,123 bhp,119 mph,9.8 seconds,127 g/km
Ford,Focus,"19,995",2022,999cc,"9,659 miles",Petrol,Manual,Moondust Silver,Hatchback,4X2,5,5,123 bhp,124 mph,,125 g/km
Ford,Focus,"20,895",2022,999cc,"4,056 miles",Petrol,Manual,Chrome Blue,Hatchback,4X2,5,5,123 bhp,124 mph,,124 g/km
Ford,Focus,"20,995",2022,999cc,"5,816 miles",Petrol,Manual,Moondust Silver,Hatchback,4X2,5,5,123 bhp,124 mph,,125 g/km
Ford,Puma,"17,495",2020,999cc,"15,990 miles",Petrol,Manual,Magnetic,Hatchback,4X2,5,5,123 bhp,119 mph,9.8 seconds,126 g/km
Ford,Puma,"17,495",2020,999cc,"21,342 miles",Petrol,Manual,Race Red,Hatchback,4X2,5,5,123 bhp,119 mph,9.8 seconds,127 g/km
Ford,Fiesta,"17,395",2022,999cc,"7,956 miles",Petrol,Manual,Chrome Blue,Hatchback,4X2,5,5,123 bhp,124 mph,,115 g/km
Ford,Focus,"21,795",2023,999cc,"8,957 miles",Petrol,Manual,Agate Black,Hatchback,4X2,5,5,123 bhp,124 mph,,124 g/km
Ford,Puma,"23,995",2022,1497cc,"10,749 miles",Petrol,Manual,Desert Island Blue,Hatchback,4X2,5,5,197 bhp,137 mph,,151 g/km
Honda,Civic,"14,295",2016,1798cc,"39,000 miles",Petrol,Automatic,Grey,Estate,4X2,5,5,139 bhp,127 mph,11.3 seconds,155 g/km
Vauxhall,Meriva,"4,999",2016,1398cc,"77,512 miles",Petrol,Manual,Metallic Black,MPV,4X2,5,5,99 bhp,110 mph,14.0 seconds,140 g/km
Seat,Ateca,"14,490",2017,1968cc,"75,998 miles",Diesel,Automatic,White,Hatchback,4X4,5,5,188 bhp,132 mph,8.0 seconds,135 g/km
Land,Rover Range Rover Evoque,"17,985",2016,1999cc,"48,812 miles",Diesel,Automatic,Red,Estate,4X4,5,5,177 bhp,121 mph,9.0 seconds,134 g/km
Ford,Focus,"10,588",2017,1499cc,"61,144 miles",Diesel,Manual,Black,Hatchback,4X2,5,5,118 bhp,120 mph,10.5 seconds,99 g/km
Citroen,Grand C4 Picasso,"9,685",2016,1560cc,"77,024 miles",Diesel,Automatic,Red,MPV,4X2,5,7,118 bhp,117 mph,11.5 seconds,103 g/km
Citroen,C4,"11,480",2019,1499cc,"85,972 miles",Diesel,Manual,Black,MPV,4X2,5,7,129 bhp,123 mph,10.9 seconds,109 g/km
Honda,Civic,"5,980",2012,1798cc,"82,200 miles",Petrol,Manual,Grey,Hatchback,4X2,5,5,139 bhp,134 mph,9.1 seconds,143 g/km
Seat,Ibiza,"10,495",2018,999cc,"38,000 miles",Petrol,Manual,Black,Hatchback,4X2,5,5,94 bhp,113 mph,10.9 seconds,105 g/km
Kia,Stonic,"10,995",2018,998cc,"49,000 miles",Petrol,Manual,Red,Hatchback,4X2,5,5,118 bhp,115 mph,9.9 seconds,115 g/km
MINI,Countryman,"6,995",2013,1995cc,"122,000 miles",Diesel,Manual,Grey,Hatchback,4X4,5,5,142 bhp,121 mph,9.4 seconds,130 g/km
Ford,Other,"6,995",1965,997cc,"70,095 miles",Petrol,Manual,Blue,Estate,4X2,5,4,39 bhp,,,0 g/km
Toyota,Supra,"7,995",1990,2954cc,"43,012 miles",Petrol,Automatic,Blue,Coupe,4X2,3,,201 bhp,138 mph,8.0 seconds,0 g/km
Daimler,DS420,"9,995",1989,4235cc,"71,634 miles",Petrol,Automatic,White,Saloon,,,,,,,
Rover,2000,"3,495",1969,1978cc,"77,543 miles",Petrol,Automatic,White,Saloon,4X2,4,,,,,0 g/km
Mitsubishi,3000GT,"7,900",1998,2972cc,"118,782 miles",Petrol,Manual,Silver,Saloon,4X4,3,,281 bhp,155 mph,5.7 seconds,0 g/km
Land,Rover Range Rover Evoque,"12,995",2016,1999cc,"94,047 miles",Diesel,Automatic,Red,Estate,,,,,,,
Suzuki,Ignis,"9,495",2018,1242cc,"38,000 miles",Petrol,Manual,White/Black,Hatchback,4X2,5,4,88 bhp,105 mph,,104 g/km
Nissan,Qashqai,"14,495",2017,1461cc,"25,500 miles",Diesel,Manual,White,Hatchback,4X2,5,5,109 bhp,113 mph,,99 g/km
MG,ZS,"13,295",2019,999cc,"23,482 miles",Petrol,Automatic,Blue,SUV,4X2,5,5,110 bhp,112 mph,12.4 seconds,145 g/km
Mazda,Mazda3,"9,995",2016,1998cc,"62,108 miles",Petrol,Manual,White,Hatchback,4X2,5,5,162 bhp,130 mph,8.2 seconds,135 g/km
Volkswagen,Tiguan,"19,490",2019,1498cc,"16,829 miles",Petrol,Manual,White,SUV,4X2,5,5,128 bhp,119 mph,,134 g/km
Renault,Clio,"3,499",2011,1461cc,"129,665 miles",Diesel,Manual,RED,Estate,4X2,5,5,88 bhp,108 mph,13.0 seconds,106 g/km
Ford,Fiesta,"3,685",2010,1242cc,"88,000 miles",Petrol,Manual,Red,Hatchback,4X2,5,5,59 bhp,94 mph,16.9 seconds,127 g/km
Jaguar,XF,"12,995",2012,2.2L,"38,000 miles",Diesel,Automatic,Meteor Silver Grey Metallic,Saloon,4X2,4,5,201 bhp,140 mph,8.5 seconds,135 g/km
Citroen,C4,"7,000",2013,1598cc,"24,000 miles",Petrol,Automatic,Silver,Hatchback,4X2,5,5,118 bhp,122 mph,12.5 seconds,159 g/km
Volvo,XC40,"22,500",2020,1477cc,"68,531 miles",Petrol Plug-in Hybrid,Automatic,Black,SUV,4X2,5,5,257 bhp,127 mph,,49 g/km
Volkswagen,T-Roc,"13,800",2020,1598cc,"68,125 miles",Diesel,Manual,Grey,SUV,4X2,5,5,114 bhp,116 mph,10.9 seconds,111 g/km
MINI,Countryman,"16,200",2017,1499cc,"36,808 miles",Petrol,Automatic,Green,SUV,4X2,5,5,134 bhp,124 mph,,128 g/km
Suzuki,Swift,"11,000",2021,1197cc,"16,803 miles",Petrol Hybrid,Manual,Blue,Hatchback,4X2,5,5,82 bhp,109 mph,,111 g/km
Toyota,C-HR,"14,500",2018,1798cc,"76,990 miles",Petrol Hybrid,Automatic,Grey,SUV,4X2,5,5,122 bhp,105 mph,11.0 seconds,86 g/km
MINI,Hatch,"13,000",2020,1499cc,"38,132 miles",Petrol,Manual,Silver,Hatchback,4X2,5,5,134 bhp,129 mph,8.3 seconds,134 g/km
Mitsubishi,Outlander,"14,400",2019,2360cc,"68,882 miles",Petrol Plug-in Hybrid,Automatic,White,SUV,4X4,5,5,206 bhp,106 mph,10.5 seconds,40 g/km
Dacia,Duster,"10,400",2019,1598cc,"42,769 miles",Petrol,Manual,Blue,SUV,4X2,5,5,113 bhp,107 mph,11.9 seconds,149 g/km
Audi,A7,"32,490",2021,1968cc,"26,320 miles",Diesel,Automatic,Black,Hatchback,4X4,5,5,201 bhp,152 mph,7.0 seconds,150 g/km
Audi,A6,"21,490",2019,1968cc,"44,452 miles",Diesel,Automatic,Grey,Saloon,4X2,4,5,201 bhp,152 mph,8.1 seconds,117 g/km
Volkswagen,T-Cross,"18,190",2021,999cc,"10,317 miles",Petrol,Manual,Silver,SUV,4X2,5,5,94 bhp,112 mph,,130 g/km
Cupra,Leon,"38,990",2023,1984cc,345 miles,Petrol,Automatic,White,Hatchback,4X2,5,5,241 bhp,155 mph,,
Cupra,Leon,"38,990",2023,1984cc,"2,965 miles",Petrol,Automatic,Grey,Hatchback,4X2,5,5,241 bhp,155 mph,,163 g/km
Ford,Fiesta,"13,792",2021,999cc,"33,519 miles",Petrol,Manual,Grey,Hatchback,4X2,5,5,123 bhp,126 mph,,116 g/km
Land,Rover Range Rover Evoque,"33,750",2022,1997cc,"8,948 miles",Petrol,Automatic,Black,SUV,4X4,5,5,246 bhp,143 mph,7.6 seconds,203 g/km
Bentley,Bentayga,"148,000",2021,3996cc,"4,800 miles",Petrol,Automatic,Grey,SUV,4X4,5,4,541 bhp,180 mph,,294 g/km
Porsche,Cayenne,"59,250",2021,2995cc,"16,550 miles",Petrol,Automatic,Black,SUV,4X4,5,5,336 bhp,152 mph,,266 g/km
Land,Rover Defender,"72,000",2022,2996cc,"7,012 miles",Diesel,Automatic,Black,SUV,4X4,3,5,246 bhp,117 mph,8.0 seconds,231 g/km
Audi,A1,"30,950",2023,1498cc,235 miles,Petrol,Automatic,Silver,Hatchback,4X2,5,5,148 bhp,134 mph,,
Audi,Q3,"46,995",2023,1968cc,10 miles,Diesel,Automatic,Silver,SUV,4X2,5,5,147 bhp,125 mph,,
Audi,Q3,"47,995",2023,1968cc,10 miles,Diesel,Automatic,Silver,SUV,4X2,5,5,147 bhp,125 mph,,
Toyota,RAV4,"26,985",2020,2487cc,"51,288 miles",Petrol Hybrid,Automatic,White,SUV,4X2,5,5,214 bhp,112 mph,8.1 seconds,129 g/km
Audi,Q2,"18,490",2019,999cc,"20,125 miles",Petrol,Manual,Black,SUV,4X2,5,5,114 bhp,122 mph,10.1 seconds,118 g/km
Audi,A6,"32,990",2021,1968cc,"29,278 miles",Diesel,Automatic,Black,Saloon,4X4,4,5,201 bhp,152 mph,7.6 seconds,152 g/km
Audi,Q8,"43,990",2020,2967cc,"61,852 miles",Diesel,Automatic,Blue,SUV,4X4,5,5,281 bhp,152 mph,6.3 seconds,180 g/km
Audi,Q7,"24,790",2016,2967cc,"75,108 miles",Diesel,Automatic,Silver,SUV,4X4,5,7,268 bhp,145 mph,6.5 seconds,153 g/km
Mercedes-Benz,C Class,"40,950",2017,4L,"39,000 miles",Petrol,Automatic,SATIN GREY,Coupe,4X2,2,4,503 bhp,155 mph,3.9 seconds,200 g/km
Mercedes-Benz,A35 AMG,"32,950",2022,2L,"26,000 miles",Petrol,Automatic,COSMOS BLACK METALLIC,Hatchback,4X4,5,5,302 bhp,155 mph,,199 g/km
Toyota,Yaris,"14,285",2020,1496cc,"21,139 miles",Petrol,Manual,Grey,Hatchback,4X2,5,5,110 bhp,108 mph,11.0 seconds,118 g/km
Toyota,RAV4,"39,985",2022,2487cc,"7,706 miles",Petrol Plugin Hybrid,Automatic,Unknown,SUV,4X4,5,5,302 bhp,112 mph,,22 g/km
Toyota,Yaris,"10,285",2018,1496cc,"26,330 miles",Petrol,Manual,White,Hatchback,4X2,5,5,110 bhp,109 mph,11.0 seconds,109 g/km
Toyota,C-HR,"19,485",2020,1798cc,"10,043 miles",Petrol Hybrid,Automatic,Silver,SUV,4X2,5,5,121 bhp,106 mph,,86 g/km
MINI,Hatch,"19,990",2020,1998cc,"18,573 miles",Petrol,Automatic,Grey,Hatchback,4X2,5,5,189 bhp,146 mph,6.8 seconds,151 g/km
Volkswagen,Polo,"8,495",2015,999cc,"55,795 miles",Petrol,Manual,Red,Hatchback,4X2,5,5,74 bhp,107 mph,14.3 seconds,108 g/km
MG,MG3,"13,790",2022,1498cc,"25,000 miles",Petrol,Manual,Silver,SUV,4X2,5,5,105 bhp,109 mph,,149 g/km
Suzuki,Vitara,"9,995",2016,1373cc,"82,000 miles",Petrol,Manual,White,SUV,4X4,5,5,138 bhp,125 mph,10.2 seconds,127 g/km
BMW,X3,"18,990",2014,1995cc,"52,887 miles",Diesel,Automatic,Grey,SUV,4X4,5,5,188 bhp,130 mph,8.1 seconds,138 g/km
MINI,Hatch,"16,975",2019,1499cc,"30,546 miles",Petrol,Automatic,White,Hatchback,4X2,5,5,134 bhp,129 mph,8.3 seconds,122 g/km
Citroen,C3,"11,490",2020,1199cc,"24,000 miles",Petrol,Manual,Grey,Hatchback,4X2,5,5,81 bhp,105 mph,13.2 seconds,99 g/km
BMW,X1,"47,000",1998cc,"5,000 miles",Petrol Hybrid,Automatic,Unknown,SUV,40.9 mpg,4X4,5,5,201 bhp,144 mph,,156 g/km
Mercedes-Benz,C Class,"54,900",2023,1991cc,"9,627 miles",Petrol,Automatic,Black,Estate,4X4,5,5,402 bhp,155 mph,,206 g/km
Mercedes-Benz,C Class,"55,400",2023,1991cc,"5,046 miles",Petrol,Automatic,Black,Estate,4X4,5,5,402 bhp,155 mph,,206 g/km
Land,Rover Defender,"47,900",2020,1999cc,"52,109 miles",Diesel,Automatic,Silver,SUV,4X4,5,5,237 bhp,117 mph,9.1 seconds,239 g/km
MINI,Hatch,"23,996",2021,1998cc,"10,338 miles",Petrol,Automatic,Red,Hatchback,4X2,3,4,176 bhp,146 mph,,140 g/km
MINI,Hatch,"21,232",2021,1499cc,"20,552 miles",Petrol,Automatic,Grey,Hatchback,4X2,5,5,134 bhp,129 mph,,133 g/km
Skoda,Octavia,"20,990",2019,1968cc,"47,643 miles",Diesel,Automatic,Grey,Estate,4X2,5,5,181 bhp,140 mph,8.2 seconds,118 g/km
Renault,Clio,"9,600",2019,898cc,"40,030 miles",Petrol,Manual,Red,Hatchback,4X2,5,5,75 bhp,110 mph,12.3 seconds,114 g/km
Audi,Q3,"12,200",2016,1968cc,"74,650 miles",Diesel,Manual,White,SUV,4X2,5,5,147 bhp,126 mph,9.6 seconds,117 g/km
Peugeot,2008,"13,200",2019,1499cc,"16,920 miles",Diesel,Manual,Black,SUV,4X2,5,5,101 bhp,113 mph,10.6 seconds,93 g/km
Vauxhall,Mokka,"7,490",2015,1598cc,"51,890 miles",Diesel,Manual,GREY,Hatchback,4X4,5,5,134 bhp,117 mph,10.3 seconds,124 g/km
Land,Rover Range Rover,"22,950",2012,4367cc,"65,466 miles",Diesel,Automatic,Black,SUV,4X4,5,5,315 bhp,130 mph,7.8 seconds,253 g/km
Mercedes-Benz,GLC Class,"28,800",2018,2987cc,"42,473 miles",Diesel,Automatic,Grey,Coupe,4X4,4,5,255 bhp,148 mph,6.2 seconds,169 g/km
BMW,3 Series,"22,000",2020,1998cc,"49,834 miles",Petrol Plug-in Hybrid,Automatic,Grey,Saloon,4X2,4,5,288 bhp,143 mph,,31 g/km
BMW,X4,"25,500",2020,1995cc,"78,496 miles",Diesel Hybrid,Automatic,Black,SUV,4X4,4,5,188 bhp,132 mph,,156 g/km
Tesla,Model 3,"18,500",2020,"81,766 miles",Electric,Automatic,White,Saloon,0.1 mpg,4X2,4,5,302 bhp,140 mph,5.6 seconds,0 g/km
Mercedes-Benz,A Class,"18,000",2019,1461cc,"33,492 miles",Diesel,Automatic,Silver,Hatchback,4X2,5,5,114 bhp,126 mph,10.5 seconds,111 g/km
Land,Rover Range Rover Velar,"27,400",2018,1999cc,"56,169 miles",Diesel,Automatic,Grey,SUV,4X4,5,5,237 bhp,135 mph,7.0 seconds,154 g/km
Land,Rover Discovery Sport,"15,400",2016,1999cc,"68,148 miles",Diesel,Automatic,Red,SUV,4X4,5,7,177 bhp,117 mph,8.9 seconds,139 g/km
Mercedes-Benz,CLA Class,"14,400",2017,2143cc,"28,630 miles",Diesel,Manual,Red,Saloon,4X2,4,5,134 bhp,137 mph,9.5 seconds,109 g/km
Land,Rover Range Rover Evoque,"24,700",2019,1999cc,"51,982 miles",Diesel,Automatic,Grey,SUV,4X4,5,5,178 bhp,127 mph,9.3 seconds,150 g/km
BMW,2 Series,"14,900",2019,1499cc,"29,227 miles",Petrol,Manual,Blue,Convertible,4X2,2,4,134 bhp,127 mph,9.4 seconds,148 g/km
Mercedes-Benz,A Class,"21,200",2020,1332cc,"17,582 miles",Petrol,Automatic,Black,Hatchback,4X2,5,5,161 bhp,140 mph,8.0 seconds,139 g/km
Mercedes-Benz,A Class,"18,400",2020,1332cc,"20,850 miles",Petrol,Manual,White,Hatchback,4X2,5,5,134 bhp,134 mph,9.2 seconds,136 g/km
Mercedes-Benz,C Class,"17,400",2018,1497cc,"25,899 miles",Petrol,Automatic,White,Saloon,4X2,4,5,181 bhp,149 mph,7.7 seconds,140 g/km
Land,Rover Range Rover Evoque,"23,500",2019,1999cc,"31,336 miles",Diesel,Automatic,Black,SUV,4X4,5,5,178 bhp,127 mph,9.3 seconds,145 g/km
Audi,A1,"15,000",2020,999cc,"41,770 miles",Petrol,Manual,White,Hatchback,4X2,5,5,109 bhp,126 mph,,128 g/km
BMW,3 Series,"22,900",2020,1998cc,"41,558 miles",Petrol Plug-in Hybrid,Automatic,Black,Saloon,4X2,4,5,288 bhp,142 mph,5.9 seconds,32 g/km
Mercedes-Benz,A Class,"17,000",2020,1332cc,"62,951 miles",Petrol,Automatic,Black,Hatchback,4X2,5,5,161 bhp,140 mph,8.0 seconds,139 g/km
BMW,3 Series,"21,000",2020,1998cc,"21,901 miles",Petrol Plug-in Hybrid,Automatic,Grey,Saloon,4X2,4,5,288 bhp,142 mph,5.9 seconds,32 g/km
Mercedes-Benz,E Class,"27,500",2019,1991cc,"30,439 miles",Petrol,Automatic,Grey,Coupe,4X2,2,4,295 bhp,155 mph,5.9 seconds,161 g/km
BMW,4 Series,"13,200",2016,1995cc,"45,940 miles",Diesel,Manual,Red,Coupe,4X4,2,4,188 bhp,147 mph,7.4 seconds,125 g/km
Audi,A3,"14,500",2019,999cc,"75,510 miles",Petrol,Automatic,Silver,Saloon,4X2,4,5,114 bhp,131 mph,9.9 seconds,119 g/km
Vauxhall,Astra,"7,900",2019,1598cc,"82,490 miles",Diesel,Manual,Silver,Estate,4X2,5,5,134 bhp,132 mph,9.0 seconds,118 g/km
Kia,Xceed,"14,800",2021,1598cc,"58,090 miles",Diesel Hybrid,Manual,Silver,SUV,4X2,5,5,134 bhp,122 mph,,133 g/km
Volvo,XC40,"34,950",2023,1969cc,"8,364 miles",Petrol,Automatic,Unknown,SUV,4X2,5,5,194 bhp,112 mph,,152 g/km
